subscription_id,customer_id,msisdn,plan_id,activation_date,expiry_date,status,renewal_type
4560,2560,9818784289,2019,2025-11-07,2026-05-06,Expired,Manual
4561,2561,9784533955,2010,2026-05-15,2026-11-11,Active,Auto
4562,2562,9569631128,2012,2026-03-20,2026-04-17,Expired,Auto
4563,2563,9732019683,2009,2026-07-13,2026-07-20,Expired,Auto
4564,2564,9208884637,2016,2025-12-24,2026-03-24,Expired,Auto
4565,2565,9589109415,2008,2026-07-23,2027-07-23,Active,Auto
4566,2566,9001622884,2014,2025-10-27,2025-12-22,Expired,Auto
4567,2567,9172158268,2021,2026-07-20,2026-10-12,Active,Auto
4568,2568,9724554396,2012,2026-03-14,2026-04-11,Expired,Auto
4569,2569,9087797012,2002,2025-08-11,2025-08-18,Expired,Auto
4570,2570,9309119050,2023,2025-10-25,2025-12-20,Expired,Manual
4571,2571,9046539231,2007,2025-10-15,2025-10-22,Expired,Auto
4572,2572,9933443229,2012,2026-02-20,2026-03-20,Expired,Auto
4573,2573,9403044114,2003,2026-05-13,2026-08-11,Active,Auto
4574,2574,9478093902,2018,2026-05-11,2026-07-06,Expired,Auto
4575,2575,9870804539,2012,2026-01-25,2026-02-22,Expired,Manual
4576,2576,9601122096,2011,2026-03-19,2026-09-15,Active,Manual
4577,2577,9738777859,2017,2025-12-19,2026-12-19,Active,Manual
4578,2578,9195190492,2022,2025-10-01,2025-10-31,Expired,Auto
4579,2579,9318443729,2023,2026-01-25,2026-03-22,Expired,Auto
4580,2580,9482169580,2015,2026-05-07,2026-05-08,Expired,Auto
4581,2581,9223427366,2003,2025-11-04,2026-02-02,Expired,Manual
4582,2582,9480972091,2020,2026-06-24,2027-06-24,Active,Manual
4583,2583,9555413097,2016,2026-01-18,2026-04-18,Expired,Auto
4584,2584,9970527161,2015,2025-11-06,2025-11-07,Expired,Manual
4585,2585,9898114190,2023,2025-10-26,2025-12-21,Expired,Auto
4586,2586,9020582350,2012,2025-08-17,2025-09-14,Expired,Manual
4587,2587,9872274431,2016,2025-09-22,2025-12-21,Expired,Manual
4588,2588,9708459887,2009,2026-03-03,2026-03-10,Expired,Auto
4589,2589,9977358205,2022,2026-05-27,2026-06-26,Expired,Manual
4590,2590,9201298375,2020,2025-11-15,2026-11-15,Active,Auto
4591,2591,9183088032,2024,2026-03-24,2026-03-31,Expired,Auto
4592,2592,9381924979,2019,2026-01-23,2026-07-22,Expired,Auto
4593,2593,9466472070,2021,2026-01-24,2026-04-18,Expired,Auto
4594,2594,9472560051,2014,2026-06-26,2026-08-21,Active,Auto
4595,2595,9592373798,2013,2026-06-25,2026-09-23,Active,Auto
4596,2596,9890267090,2001,2026-01-26,2026-01-27,Expired,Auto
4597,2597,9309308363,2021,2026-01-11,2026-04-05,Expired,Auto
4598,2598,9808360600,2024,2026-08-06,2026-08-13,Active,Auto
4599,2599,9527541428,2008,2026-02-08,2027-02-08,Active,Manual
4600,2600,9187316063,2024,2025-11-27,2025-12-04,Expired,Auto
4601,2601,9773178668,2019,2026-05-09,2026-11-05,Active,Auto
4602,2602,9959160625,2010,2026-02-25,2026-08-24,Active,Manual
4603,2603,9908925990,2013,2026-07-02,2026-09-30,Active,Auto
4604,2604,9855642368,2022,2026-07-15,2026-08-14,Active,Auto
4605,2605,9448464065,2016,2026-04-30,2026-07-29,Expired,Manual
4606,2606,9684777684,2013,2026-08-05,2026-11-03,Active,Manual
4607,2607,9763922676,2013,2025-09-12,2025-12-11,Expired,Auto
4608,2608,9874232179,2019,2026-02-11,2026-08-10,Active,Auto
4609,2609,9335507529,2025,2026-06-29,2026-06-30,Expired,Auto
4610,2610,9798260963,2012,2026-01-13,2026-02-10,Expired,Auto
4611,2611,9386831030,2003,2025-11-20,2026-02-18,Expired,Manual
4612,2612,9194284817,2019,2025-09-01,2026-02-28,Expired,Auto
4613,2613,9559929500,2015,2025-09-15,2025-09-16,Expired,Auto
4614,2614,9248682153,2004,2025-12-21,2026-02-15,Expired,Auto
4615,2615,9843931461,2013,2025-09-02,2025-12-01,Expired,Manual
4616,2616,9880154142,2011,2025-12-24,2026-06-22,Expired,Auto
4617,2617,9740512270,2011,2025-10-19,2026-04-17,Expired,Auto
4618,2618,9305396013,2021,2025-11-14,2026-02-06,Expired,Auto
4619,2619,9890977992,2015,2025-11-17,2025-11-18,Expired,Manual
4620,2620,9896294232,2016,2025-12-03,2026-03-03,Expired,Auto
4621,2621,9058903087,2025,2025-08-30,2025-08-31,Expired,Auto
4622,2622,9444039831,2009,2025-12-10,2025-12-17,Expired,Manual
4623,2623,9732154473,2001,2026-02-20,2026-02-21,Expired,Manual
4624,2624,9458302299,2010,2025-11-07,2026-05-06,Expired,Auto
4625,2625,9454715894,2016,2026-05-23,2026-08-21,Active,Auto
4626,2626,9592346277,2017,2026-06-12,2027-06-12,Active,Auto
4627,2627,9397508951,2011,2025-09-14,2026-03-13,Expired,Manual
4628,2628,9728206711,2017,2025-12-12,2026-12-12,Active,Auto
4629,2629,9522483758,2024,2026-04-12,2026-04-19,Expired,Manual
4630,2630,9380046773,2019,2026-06-01,2026-11-28,Active,Auto
4631,2631,9895381807,2023,2026-06-26,2026-08-21,Active,Auto
4632,2632,9659889840,2012,2026-02-10,2026-03-10,Expired,Auto
4633,2633,9720042887,2021,2026-03-25,2026-06-17,Expired,Manual
4634,2634,9969780416,2023,2025-12-04,2026-01-29,Expired,Auto
4635,2635,9495024011,2007,2025-12-23,2025-12-30,Expired,Manual
4636,2636,9085477032,2012,2025-09-27,2025-10-25,Expired,Auto
4637,2637,9460290468,2002,2026-06-01,2026-06-08,Expired,Manual
4638,2638,9386304400,2003,2026-02-02,2026-05-03,Expired,Auto
4639,2639,9129360373,2007,2025-09-10,2025-09-17,Expired,Auto
4640,2640,9914544297,2007,2025-08-26,2025-09-02,Expired,Auto
4641,2641,9420375435,2024,2026-06-27,2026-07-04,Expired,Auto
4642,2642,9910559280,2019,2025-08-22,2026-02-18,Expired,Auto
4643,2643,9686984591,2025,2026-03-04,2026-03-05,Expired,Auto
4644,2644,9711635050,2001,2026-01-19,2026-01-20,Expired,Auto
4645,2645,9372545972,2020,2025-11-20,2026-11-20,Active,Auto
4646,2646,9472368462,2014,2025-11-17,2026-01-12,Expired,Manual
4647,2647,9785090735,2023,2026-01-12,2026-03-09,Expired,Auto
4648,2648,9284547066,2019,2025-10-05,2026-04-03,Expired,Auto
4649,2649,9565346338,2010,2026-06-25,2026-12-22,Active,Auto
4650,2650,9371549245,2009,2026-08-04,2026-08-11,Active,Manual
4651,2651,9332553497,2021,2026-07-29,2026-10-21,Active,Auto
4652,2652,9706090013,2005,2026-05-28,2026-05-29,Expired,Auto
4653,2653,9786189381,2012,2025-08-24,2025-09-21,Expired,Manual
4654,2654,9705670142,2007,2025-12-14,2025-12-21,Expired,Manual
4655,2655,9463892862,2014,2025-09-18,2025-11-13,Expired,Manual
4656,2656,9707681757,2009,2026-06-15,2026-06-22,Expired,Auto
4657,2657,9622717344,2022,2026-01-29,2026-02-28,Expired,Manual
4658,2658,9174678054,2010,2026-04-03,2026-09-30,Active,Auto
4659,2659,9981503355,2016,2025-10-05,2026-01-03,Expired,Auto
4660,2660,9407460756,2008,2025-09-11,2026-09-11,Active,Auto
4661,2661,9060279524,2017,2025-12-09,2026-12-09,Active,Manual
4662,2662,9788244076,2015,2026-07-25,2026-07-26,Expired,Manual
4663,2663,9815153288,2020,2026-03-17,2027-03-17,Active,Auto
4664,2664,9342857406,2009,2025-09-29,2025-10-06,Expired,Auto
4665,2665,9043010004,2012,2025-10-26,2025-11-23,Expired,Manual
4666,2666,9160988351,2002,2025-09-30,2025-10-07,Expired,Auto
4667,2667,9736724803,2001,2025-11-27,2025-11-28,Expired,Auto
4668,2668,9612229971,2012,2026-05-16,2026-06-13,Expired,Auto
4669,2669,9979054945,2011,2025-08-23,2026-02-19,Expired,Manual
4670,2670,9701633338,2025,2026-03-29,2026-03-30,Expired,Auto
4671,2671,9781262871,2008,2025-08-26,2026-08-26,Active,Manual
4672,2672,9456812983,2004,2025-11-16,2026-01-11,Expired,Auto
4673,2673,9664425940,2010,2026-01-18,2026-07-17,Expired,Manual
4674,2674,9574555223,2001,2025-08-15,2025-08-16,Expired,Auto
4675,2675,9343908179,2006,2026-06-29,2026-07-29,Expired,Auto
4676,2676,9836878644,2008,2026-01-20,2027-01-20,Active,Auto
4677,2677,9663502880,2009,2026-04-10,2026-04-17,Expired,Auto
4678,2678,9086091750,2010,2026-06-12,2026-12-09,Active,Manual
4679,2679,9416108450,2002,2025-09-03,2025-09-10,Expired,Auto
4680,2680,9000780354,2012,2025-11-21,2025-12-19,Expired,Auto
4681,2681,9184298947,2013,2026-05-23,2026-08-21,Active,Manual
4682,2682,9261384676,2018,2026-04-21,2026-06-16,Expired,Manual
4683,2683,9136712602,2002,2025-12-31,2026-01-07,Expired,Manual
4684,2684,9593562461,2019,2026-05-28,2026-11-24,Active,Auto
4685,2685,9316479699,2018,2025-09-19,2025-11-14,Expired,Auto
4686,2686,9978564709,2012,2026-03-24,2026-04-21,Expired,Manual
4687,2687,9679838478,2009,2026-06-25,2026-07-02,Expired,Manual
4688,2688,9867157154,2024,2026-01-12,2026-01-19,Expired,Manual
4689,2689,9015933157,2001,2025-12-29,2025-12-30,Expired,Manual
4690,2690,9355570955,2014,2026-02-06,2026-04-03,Expired,Manual
4691,2691,9740696272,2015,2026-02-04,2026-02-05,Expired,Auto
4692,2692,9035227954,2019,2025-12-15,2026-06-13,Expired,Auto
4693,2693,9811364321,2008,2026-06-19,2027-06-19,Active,Manual
4694,2694,9614023148,2019,2026-05-07,2026-11-03,Active,Auto
4695,2695,9615024005,2008,2025-11-27,2026-11-27,Active,Auto
4696,2696,9140736554,2025,2025-12-17,2025-12-18,Expired,Auto
4697,2697,9408689121,2013,2025-11-09,2026-02-07,Expired,Auto
4698,2698,9207299322,2012,2026-02-23,2026-03-23,Expired,Manual
4699,2699,9213080579,2020,2025-09-16,2026-09-16,Active,Auto
4700,2700,9336564058,2025,2026-05-24,2026-05-25,Expired,Auto
4701,2701,9696216448,2008,2025-09-30,2026-09-30,Active,Auto
4702,2702,9323227777,2005,2025-10-09,2025-10-10,Expired,Auto
4703,2703,9973494914,2024,2026-06-18,2026-06-25,Expired,Auto
4704,2704,9641102470,2007,2026-01-02,2026-01-09,Expired,Auto
4705,2705,9036029635,2009,2025-12-10,2025-12-17,Expired,Manual
4706,2706,9879224942,2001,2026-02-06,2026-02-07,Expired,Manual
4707,2707,9885140567,2008,2025-09-09,2026-09-09,Active,Auto
4708,2708,9598580352,2017,2026-08-08,2027-08-08,Active,Auto
4709,2709,9447568567,2019,2026-05-16,2026-11-12,Active,Manual
4710,2710,9442627938,2025,2026-03-08,2026-03-09,Expired,Auto
4711,2711,9865934381,2018,2026-06-22,2026-08-17,Active,Auto
4712,2712,9498654061,2003,2025-11-08,2026-02-06,Expired,Auto
4713,2713,9454072380,2007,2026-04-27,2026-05-04,Expired,Auto
4714,2714,9355426056,2001,2026-03-31,2026-04-01,Expired,Auto
4715,2715,9206091247,2011,2025-09-18,2026-03-17,Expired,Auto
4716,2716,9519752703,2020,2025-11-30,2026-11-30,Active,Auto
4717,2717,9482276814,2001,2026-08-02,2026-08-03,Expired,Auto
4718,2718,9025077405,2022,2026-08-09,2026-09-08,Active,Auto
4719,2719,9626362705,2018,2025-10-21,2025-12-16,Expired,Auto
4720,2720,9914684804,2007,2026-02-21,2026-02-28,Expired,Auto
4721,2721,9180219805,2016,2026-02-15,2026-05-16,Expired,Auto
4722,2722,9479186674,2018,2025-08-19,2025-10-14,Expired,Auto
4723,2723,9408224445,2025,2026-02-20,2026-02-21,Expired,Auto
4724,2724,9901203840,2003,2026-08-07,2026-11-05,Active,Manual
4725,2725,9858934016,2017,2025-09-08,2026-09-08,Active,Auto
4726,2726,9626067519,2005,2025-10-16,2025-10-17,Expired,Manual
4727,2727,9308945692,2025,2026-03-05,2026-03-06,Expired,Manual
4728,2728,9236700278,2013,2026-01-09,2026-04-09,Expired,Manual
4729,2729,9516654475,2002,2026-05-10,2026-05-17,Expired,Auto
4730,2730,9171524016,2020,2026-01-19,2027-01-19,Active,Manual
4731,2731,9338749069,2019,2026-02-11,2026-08-10,Active,Auto
4732,2732,9866771832,2019,2026-07-22,2027-01-18,Active,Auto
4733,2733,9822571845,2023,2026-02-11,2026-04-08,Expired,Auto
4734,2734,9925257820,2003,2026-01-14,2026-04-14,Expired,Auto
4735,2735,9149498212,2017,2026-01-04,2027-01-04,Active,Auto
4736,2736,9448401668,2014,2026-01-24,2026-03-21,Expired,Auto
4737,2737,9447509773,2025,2025-08-11,2025-08-12,Expired,Manual
4738,2738,9403329225,2003,2025-12-02,2026-03-02,Expired,Auto
4739,2739,9006102306,2017,2025-10-12,2026-10-12,Active,Auto
4740,2740,9981345284,2018,2026-04-24,2026-06-19,Expired,Auto
4741,2741,9233348615,2005,2025-10-18,2025-10-19,Expired,Auto
4742,2742,9312938340,2020,2026-05-09,2027-05-09,Active,Auto
4743,2743,9568689382,2013,2025-09-15,2025-12-14,Expired,Manual
4744,2744,9782774208,2004,2025-12-21,2026-02-15,Expired,Auto
4745,2745,9616735243,2008,2026-03-30,2027-03-30,Active,Auto
4746,2746,9772590440,2012,2026-05-05,2026-06-02,Expired,Auto
4747,2747,9733998834,2021,2025-09-16,2025-12-09,Expired,Auto
4748,2748,9344975865,2013,2025-08-20,2025-11-18,Expired,Auto
4749,2749,9760428137,2010,2025-09-12,2026-03-11,Expired,Auto
4750,2750,9148612750,2011,2026-04-30,2026-10-27,Active,Auto
4751,2751,9650566117,2022,2025-09-29,2025-10-29,Expired,Auto
4752,2752,9006213397,2018,2026-01-02,2026-02-27,Expired,Manual
4753,2753,9928336203,2024,2026-07-26,2026-08-02,Expired,Manual
4754,2754,9704644560,2003,2025-09-07,2025-12-06,Expired,Auto
4755,2755,9348436435,2018,2025-12-23,2026-02-17,Expired,Auto
4756,2756,9756795583,2003,2026-05-19,2026-08-17,Active,Auto
4757,2757,9037323874,2009,2026-07-10,2026-07-17,Expired,Auto
4758,2758,9813220709,2024,2026-03-06,2026-03-13,Expired,Manual
4759,2759,9791047505,2024,2026-08-08,2026-08-15,Active,Auto
4760,2760,9795544732,2001,2026-02-07,2026-02-08,Expired,Auto
4761,2761,9678283390,2010,2025-12-13,2026-06-11,Expired,Auto
4762,2762,9390636710,2011,2025-09-14,2026-03-13,Expired,Manual
4763,2763,9701765990,2023,2025-12-03,2026-01-28,Expired,Auto
4764,2764,9543569469,2016,2026-05-31,2026-08-29,Active,Auto
4765,2765,9416157507,2013,2026-03-23,2026-06-21,Expired,Manual
4766,2766,9306954920,2010,2026-04-20,2026-10-17,Active,Manual
4767,2767,9503426153,2022,2026-01-29,2026-02-28,Expired,Auto
4768,2768,9226140523,2018,2025-12-29,2026-02-23,Expired,Manual
4769,2769,9121760064,2009,2026-05-01,2026-05-08,Expired,Auto
4770,2770,9089693538,2020,2026-08-02,2027-08-02,Active,Auto
4771,2771,9504867370,2007,2026-03-23,2026-03-30,Expired,Manual
4772,2772,9495356155,2022,2026-03-21,2026-04-20,Expired,Auto
4773,2773,9660714080,2010,2026-01-22,2026-07-21,Expired,Auto
4774,2774,9548617618,2001,2026-04-23,2026-04-24,Expired,Auto
4775,2775,9360172235,2005,2025-10-24,2025-10-25,Expired,Auto
4776,2776,9614256076,2020,2025-10-27,2026-10-27,Active,Auto
4777,2777,9258561653,2002,2025-11-12,2025-11-19,Expired,Auto
4778,2778,9086985638,2014,2025-11-30,2026-01-25,Expired,Manual
4779,2779,9406287036,2004,2026-07-28,2026-09-22,Active,Manual
4780,2780,9369324639,2015,2025-11-12,2025-11-13,Expired,Auto
4781,2781,9860642466,2023,2025-08-25,2025-10-20,Expired,Auto
4782,2782,9897798393,2008,2026-02-25,2027-02-25,Active,Auto
4783,2783,9394201342,2018,2025-08-12,2025-10-07,Expired,Auto
4784,2784,9637449685,2008,2026-05-28,2027-05-28,Active,Auto
4785,2785,9626688700,2024,2026-04-24,2026-05-01,Expired,Auto
4786,2786,9026522693,2016,2025-08-11,2025-11-09,Expired,Auto
4787,2787,9206610687,2005,2026-07-08,2026-07-09,Expired,Auto
4788,2788,9594538015,2003,2026-04-02,2026-07-01,Expired,Auto
4789,2789,9135913801,2009,2026-02-08,2026-02-15,Expired,Auto
4790,2790,9905090642,2019,2025-11-05,2026-05-04,Expired,Auto
4791,2791,9864830782,2013,2026-01-04,2026-04-04,Expired,Auto
4792,2792,9678936110,2007,2026-08-06,2026-08-13,Active,Auto
4793,2793,9648125035,2019,2026-07-05,2027-01-01,Active,Auto
4794,2794,9275087498,2021,2026-03-13,2026-06-05,Expired,Auto
4795,2795,9336375767,2023,2025-08-28,2025-10-23,Expired,Auto
4796,2796,9045818325,2020,2026-02-11,2027-02-11,Active,Auto
4797,2797,9123125121,2004,2025-11-02,2025-12-28,Expired,Auto
4798,2798,9054093769,2015,2026-05-20,2026-05-21,Expired,Auto
4799,2799,9920250453,2004,2025-10-05,2025-11-30,Expired,Manual
4800,2800,9745286578,2021,2026-03-05,2026-05-28,Expired,Auto
4801,2801,9059113934,2005,2026-02-25,2026-02-26,Expired,Auto
4802,2802,9923406627,2013,2026-04-05,2026-07-04,Expired,Auto
4803,2803,9882559367,2006,2026-03-11,2026-04-10,Expired,Auto
4804,2804,9610048563,2023,2025-11-03,2025-12-29,Expired,Auto
4805,2805,9188673168,2011,2026-05-02,2026-10-29,Active,Manual
4806,2806,9857989753,2025,2025-11-01,2025-11-02,Expired,Auto
4807,2807,9228698920,2011,2026-06-25,2026-12-22,Active,Auto
4808,2808,9290913772,2023,2026-06-02,2026-07-28,Expired,Auto
4809,2809,9771282736,2004,2026-05-29,2026-07-24,Expired,Auto
